time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.940000000000002,-3.1272134346034153,2.8981393402564266,18.069413655251537,0.254388292838601,0.2197438247199237,0.0,-3.395122318284824,3.348006620254114,4.369621125673282,0.09376653423463603,0.0301751037377668,0.0,467.66355239995397,468.3328696982475,467.7607082126457,467.42067158744646
3.000000000000002,-3.3356811849306913,3.1039898405025865,18.333659777546718,0.26393206140115577,0.22225924380247353,0.0,-3.553980654292475,3.514276821547415,4.437505273936104,0.11428166096001713,0.019699765371276382,0.0,469.7021017071416,468.8889901107062,467.53650627940885,469.14062388004845
3.0600000000000023,-3.553759690775264,3.31998851699891,18.601963143751757,0.2712224581988174,0.22419273175020837,0.0,-3.7154273933623205,3.6860627804840087,4.50490677516898,0.10576921757539776,0.008927877405350337,0.0,470.99098882179584,470.15689675817714,471.6097905892267,470.96196254250697
3.1200000000000023,-3.781291585054946,3.5460729213380064,18.873038556492503,0.27920441975732224,0.2250799945926536,0.0,-3.8690248208032347,3.8505157796388403,4.5301263208407905,0.11863046595282836,0.01433324091512912,0.0,459.83870198211036,460.2666530971616,458.60781946709193,459.6387196389911
3.1800000000000024,-4.01686362598049,3.780671571871945,19.14046725445642,0.28631098346390615,0.22675095792877542,0.0,-3.9836880094134925,3.969860500545139,4.384298513944658,0.11772993849319591,0.0031956159151364017,0.0,402.8764780016313,401.86782905401947,401.6742727477951,401.60679235256885
3.2400000000000024,-4.260725014958995,4.024176152732018,19.404787623353677,0.2933718907668199,0.2270048790615613,0.0,-4.1450202406603465,4.14727376593213,4.425476210053477,0.11757567042479375,-0.0009879322233546219,0.0,466.65893292266657,466.33215508962525,466.2754003236361,466.27506050058435
3.3000000000000025,-4.513669319424106,4.277640772124675,19.668932981451228,0.3004736894911808,0.22694720826431336,0.0,-4.286537602562728,4.301903337330387,4.378951322215535,0.11370792692205936,-0.0009101893464392675,0.0,439.99260645053556,439.99906567416843,438.62428415799116,438.31519376159
3.3600000000000025,-4.775336933955781,4.540740104891806,19.931083072541618,0.31063198336672393,0.22751826804999364,0.0,-4.435793086890097,4.468666160820773,4.358640480933897,0.09246379836322477,0.00663746659730636,0.0,448.62574125607557,449.23827035519537,450.35482711960975,448.642711690593
3.4200000000000026,-5.046041324970662,4.8140288036798236,20.192119233237147,0.3174604069675091,0.22904486628512988,0.0,-4.587844450116051,4.641219144768962,4.341875157693871,0.07880882029932601,0.017135419450870076,0.0,450.73127588861104,451.578966216744,453.40074628646903,452.3083890435829
3.4800000000000026,-5.325089422265726,5.096611895075817,20.448667555838853,0.3228009567505268,0.23408819303041906,0.0,-4.7142591660444335,4.778413521238542,4.209665260065613,0.0689548235938874,0.0379185950482712,0.0,411.8197470789725,413.65464894793826,413.9570217403916,413.0937257772227
3.5400000000000027,-5.611907499634091,5.387584523633319,20.697610801206217,0.33047989561125757,0.2363775337520746,0.0,-4.846677781138883,4.921012508353929,4.088289042852449,0.0884047557660644,0.038492509512587404,0.0,417.46437173030597,417.5152616737598,416.2746863712446,417.97856623684777
3.6000000000000028,-5.906517428715491,5.686878896245417,20.938371696456503,0.33584428468505934,0.23878042777862252,0.0,-4.97403953968834,5.055672784117061,3.9371578663222166,0.08426247744490324,0.040847819230772,0.0,406.9763025207865,407.18804547332087,406.3613190148402,405.9967777208646
3.660000000000003,-6.209427558410497,5.9950806609085365,21.17230564321285,0.3440674453509853,0.24279190556922092,0.0,-5.123359036017456,5.218000858395521,3.8600879913472887,0.10259471677183447,0.05338487903614939,0.0,433.2661709051644,434.32043293099184,432.6175419559427,434.1658446945322
3.720000000000003,-6.521293055009646,6.3129583751919425,21.401178912084767,0.3503161961589569,0.24671264637504908,0.0,-5.272572724659738,5.37805637080849,3.7686100238760534,0.10494507027961676,0.06154182402642387,0.0,428.75201120887044,429.44690381643625,430.3216254582839,430.53026078656205
3.780000000000003,-6.843596585879751,6.642411768119707,21.62965727362622,0.36662065298514346,0.2512212470656694,0.0,-5.47113140142268,5.604637242365664,3.845218912980578,0.06906926060421568,0.05037295355639197,0.0,488.5609559745718,487.7293225775411,488.69609479811425,486.0206238135521
3.840000000000003,-7.177006839309653,6.984393720249854,21.859235731836925,0.3707598641304335,0.25481447731998763,0.0,-5.642890476100844,5.794588368194899,3.806681127335012,0.06694817059873459,0.05753585121736131,0.0,453.1337521478643,453.7111035772088,454.31032669867324,454.1435944726305
